RecordType;Schema;Name;Type;Complexity;Coupling;Id;LoC;References;Dependencies;Abstraction;Instability
1;TKMTS;TR_BU_CO_CONTRACTUNIT_OLDSBS;TRIGGER;Simple;Tightly;29988071;58;0;1;0,017241379;1
1;TKMTS;TR_AIU_ESB_PUB_CO_EVENTHIS;TRIGGER;Simple;Loosely;29135690;34;0;0;0,029411765;0
1;TKMTS;TR_GRP_HISTORY_TRC;TRIGGER;Simple;Loosely;30314522;68;0;0;0,014705882;0
1;TKMTS;TR_GRP_HISTORYLOG_TRC;TRIGGER;Simple;Loosely;30314628;68;0;0;0,014705882;0
1;TKMTS;CO_ITINERARY_GD_POLOCGROUP_TRC;TRIGGER;Simple;Loosely;30326435;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_CO_ITI_POLOCGROUP_CHECK;TRIGGER;Simple;Loosely;30326437;84;0;0;0,011904762;0
1;TKMTS;TR_BIU_OD_GROUPSTOCK_CHECK_NSC;TRIGGER;Simple;Loosely;29162872;28;0;0;0,035714286;0
1;TKMTS;TR_BIU_OD_COM_CONDITION_IT_PRO;TRIGGER;Simple;Loosely;30350620;73;0;0;0,01369863;0
1;TKMTS;TR_AIU_CO_SEASONSTATUSHIS;TRIGGER;Simple;Loosely;2999205;20;0;0;0,05;0
1;TKMTS;CO_ISSUE_TRC;TRIGGER;Simple;Loosely;2999229;82;0;0;0,012195122;0
1;TKMTS;OD_STOCK_ZONE_SETUP_TRC;TRIGGER;Simple;Loosely;29252392;76;0;0;0,013157895;0
1;TKMTS;CO_AVAILABILITY_ACTION_TRC;TRIGGER;Simple;Loosely;29308294;82;0;0;0,012195122;0
1;TKMTS;CO_AVAILABILITY_TYPE_TRC;TRIGGER;Simple;Loosely;29308298;82;0;0;0,012195122;0
1;TKMTS;CO_AVAILABILITY_TRC;TRIGGER;Simple;Loosely;29308316;82;0;0;0,012195122;0
1;TKMTS;TR_CO_RATEPLANSOURCECOUNTR_TRC;TRIGGER;Simple;Loosely;30254000;76;0;0;0,013157895;0
1;TKMTS;CO_PRICELINE_RATEPLAN_TRC;TRIGGER;Simple;Loosely;30254007;76;0;0;0,013157895;0
1;TKMTS;OD_CLIENT_RATEPLANEXCLUDED_TRC;TRIGGER;Simple;Loosely;30254017;76;0;0;0,013157895;0
1;TKMTS;TR_AIU_SD_RESORT_POINTLOCGROUP;TRIGGER;Simple;Tightly;30254019;54;0;1;0,018518519;1
1;TKMTS;TR_AIU_GD_POINTLOCATIONGROUP;TRIGGER;Simple;Tightly;30254020;40;0;1;0,025;1
1;TKMTS;TR_BU_OD_CLIENT_SYNC_PORTFOLIO;TRIGGER;Simple;Loosely;30254026;73;0;0;0,01369863;0
1;TKMTS;GEO_POSTALCODE_TRC;TRIGGER;Simple;Loosely;30254043;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_BO_ITEM_MEETINGPOINT;TRIGGER;Simple;Tightly;29262180;132;0;2;0,007575758;1
1;TKMTS;OD_STOCK_XML_GENERATED_TRC;TRIGGER;Simple;Loosely;29308250;82;0;0;0,012195122;0
1;TKMTS;BO_ITEM_AVAILABILITY_TRC;TRIGGER;Simple;Loosely;29308256;76;0;0;0,013157895;0
1;TKMTS;CO_AVAILABILITY_CATEGORY_TRC;TRIGGER;Simple;Loosely;29308288;82;0;0;0,012195122;0
1;TKMTS;CO_PRICELINE_POINTLOLISTTO_TRC;TRIGGER;Simple;Loosely;30202936;82;0;0;0,012195122;0
1;TKMTS;OD_STOCKFLIGHTCOMBINATION_TRC;TRIGGER;Simple;Loosely;30404659;76;0;0;0,013157895;0
1;TKMTS;OD_STOCKFLIGHT_COMB_DETAIL_TRC;TRIGGER;Simple;Loosely;30404666;76;0;0;0,013157895;0
1;TKMTS;TR_AU_STOCK_UPDBOOKINGPICKUPS;TRIGGER;Simple;Loosely;30404669;32;0;0;0,03125;0
1;TKMTS;TR_AIU_SZS_UPDBOOKINGPICKUPS;TRIGGER;Simple;Loosely;30404670;52;0;0;0,019230769;0
1;TKMTS;TR_AIU_SZSP_UPDBOOKINGPICKUPS;TRIGGER;Simple;Loosely;30404671;54;0;0;0,018518519;0
1;TKMTS;CO_CONTRACTUNITSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30320238;71;0;0;0,014084507;0
1;TKMTS;CO_ALLOTMENTSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30320252;71;0;0;0,014084507;0
1;TKMTS;SL_STOPSALESTATUSHIS_TRC;TRIGGER;Simple;Loosely;30310308;71;0;0;0,014084507;0
1;TKMTS;TR_AIU_VOUCHERTYPE;TRIGGER;Simple;Loosely;30381627;36;0;0;0,027777778;0
1;TKMTS;CO_RATEPLANSTATUSHIS_TRC;TRIGGER;Simple;Loosely;30254057;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_CO_RATEPLANSTATUSHIS;TRIGGER;Simple;Loosely;30254058;36;0;0;0,027777778;0
1;TKMTS;TR_AU_OD_RATEPLAN_LOG;TRIGGER;Simple;Loosely;30254063;94;0;0;0,010638298;0
1;TKMTS;TR_AU_CO_CONTRACT_AVAIL_PERIOD;TRIGGER;Complex;Tightly;30253898;113;0;3;0,008849558;1
1;TKMTS;TR_CO_RELEASEQTY_CTRY;TRIGGER;Simple;Tightly;30316462;25;0;3;0,04;1
1;TKMTS;CO_PRICELINESTATUSHIS_TRC;TRIGGER;Simple;Loosely;30320316;69;0;0;0,014492754;0
1;TKMTS;TMP$$_ESB_COMMCONTROL_TRC0;TRIGGER;Simple;Loosely;2999509;42;0;0;0,023809524;0
1;TKMTS;ESB_COMMCONTROL_TRC;TRIGGER;Simple;Loosely;30521006;71;0;0;0,014084507;0
1;TKMTS;TR_BU_CO_PRICELINE_RATE_CK;TRIGGER;Simple;Loosely;30497182;44;0;0;0,022727273;0
1;TKMTS;TR_LOG_CO_CONTRACTUNIT;TRIGGER;Simple;Loosely;30502676;264;0;0;0,003787879;0
1;TKMTS;TR_AIU_STOCKPICKUPPOINT_PICKUP;TRIGGER;Simple;Tightly;30508988;74;0;1;0,013513514;1
1;TKMTS;TR_AU_OD_COM_CONDITION;TRIGGER;Simple;Loosely;30520841;118;0;0;0,008474576;0
1;TKMTS;TR_LOG_CO_AVAILABILITY;TRIGGER;Simple;Loosely;30553541;244;0;0;0,004098361;0
1;TKMTS;TR_LOG_CO_CLIENTVISIBILITY;TRIGGER;Simple;Loosely;30553587;218;0;0;0,004587156;0
1;TKMTS;TR_LOG_CO_CONTRACT;TRIGGER;Simple;Loosely;30611012;456;0;0;0,002192982;0
1;TKMTS;BO_ITEM_CXL_TRC;TRIGGER;Simple;Loosely;30638542;60;0;0;0,016666667;0
1;TKMTS;TR_AI_BO_ITEM_PAX_QUICKSEARCH;TRIGGER;Complex;Loosely;30637333;51;0;0;0,019607843;0
1;TKMTS;TR_AI_BO_ITEM_QUICKSEARCH;TRIGGER;Complex;Loosely;30637334;54;0;0;0,018518519;0
1;TKMTS;TR_AIU_POINTLOCGROUP_CHECK;TRIGGER;Simple;Loosely;30669126;52;0;0;0,019230769;0
1;TKMTS;TR_BU_CO_CONTRACT_PUBLISH_AU;TRIGGER;Simple;Loosely;30702113;41;0;0;0,024390244;0
1;TKMTS;TR_AUD_LOG_MAINTENANCE_TRC;TRIGGER;Simple;Loosely;30788139;76;0;0;0,013157895;0
1;TKMTS;TR_AD_SZS_UPDBOOKINGPICKUPS;TRIGGER;Simple;Loosely;30824041;36;0;0;0,027777778;0
1;TKMTS;TR_BD_SZSP_UPDBOOKINGPICKUPS;TRIGGER;Simple;Tightly;30824042;30;0;1;0,033333333;1
1;TKMTS;OD_STOCKEXTRA_NBC_NOTES_TRC;TRIGGER;Simple;Loosely;31043798;76;0;0;0,013157895;0
1;TKMTS;TR_OD_MEETING_TRC;TRIGGER;Simple;Loosely;30888403;76;0;0;0,013157895;0
1;TKMTS;TR_OD_MEETINGSCOPE_TRC;TRIGGER;Simple;Loosely;30888410;76;0;0;0,013157895;0
1;TKMTS;ESB_PUBLICATION_AVAIL_TRC2;TRIGGER;Simple;Loosely;30889356;39;0;0;0,025641026;0
1;TKMTS;TR_BIU_BO_ITEM_FILLUP_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;30897398;50;0;0;0,02;0
1;TKMTS;TR_AU_ISO_COUNTRY_ENTITY;TRIGGER;Simple;Loosely;31002714;34;0;0;0,029411765;0
1;TKMTS;TR_AU_IATA_AIRPORTLNG_ENTITY;TRIGGER;Simple;Loosely;31002715;62;0;0;0,016129032;0
1;TKMTS;TR_AU_ISO_COUNTRYLNG_ENTITY;TRIGGER;Simple;Loosely;31002716;62;0;0;0,016129032;0
1;TKMTS;TR_AU_SD_DESTINATION_ENTITY;TRIGGER;Simple;Loosely;31002717;34;0;0;0,029411765;0
1;TKMTS;TR_AU_SD_REGION_ENTITY;TRIGGER;Simple;Loosely;31002718;34;0;0;0,029411765;0
1;TKMTS;TR_AU_SD_RESORT_ENTITY;TRIGGER;Simple;Loosely;31002719;34;0;0;0,029411765;0
1;TKMTS;TR_AU_GD_LCODE_ENTITY;TRIGGER;Simple;Loosely;31002720;34;0;0;0,029411765;0
1;TKMTS;TR_AU_GD_LCODELNG_ENTITY;TRIGGER;Simple;Loosely;31002721;64;0;0;0,015625;0
1;TKMTS;TR_AU_IATA_AIRPORT_ENTITY;TRIGGER;Simple;Loosely;31002722;34;0;0;0,029411765;0
1;TKMTS;TR_BIU_CO_CONTRACT_FILLUP_DEFAULT_FIELDS;TRIGGER;Simple;Loosely;30933504;54;0;0;0,018518519;0
1;TKMTS;TR_BU_CO_CONTRACTUNIT_OLDDISCARDEDDATE;TRIGGER;Simple;Tightly;30938424;58;0;1;0,017241379;1
1;TKMTS;TR_BIU_CO_CONTRACT_FILLUP_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;30985572;54;0;0;0,018518519;0
1;TKMTS;TR_AU_BO_ITEM_QUICKSEARCH;TRIGGER;Simple;Loosely;30992093;36;0;0;0,027777778;0
1;TKMTS;CO_MB_ITEM_TRC;TRIGGER;Simple;Loosely;31042628;76;0;0;0,013157895;0
1;TKMTS;CO_MB_ITEM_XML_TRC;TRIGGER;Simple;Loosely;31042630;76;0;0;0,013157895;0
1;TKMTS;CO_MB_ITEM_LOG_TRC;TRIGGER;Simple;Loosely;31042634;76;0;0;0,013157895;0
1;TKMTS;CO_MB_ITEM_STATUSHIS_TRC;TRIGGER;Simple;Loosely;31042638;82;0;0;0,012195122;0
1;TKMTS;TR_AIU_CO_MB_ITEM_STATUSHIS;TRIGGER;Simple;Loosely;31042639;40;0;0;0,025;0
1;TKMTS;GEO_STATE_TRC;TRIGGER;Simple;Loosely;31002625;60;0;0;0,016666667;0
1;TKMTS;GEO_PROVINCE_TRC;TRIGGER;Simple;Loosely;31002628;60;0;0;0,016666667;0
1;TKMTS;GEO_COMMUNITY_TRC;TRIGGER;Simple;Loosely;31002631;60;0;0;0,016666667;0
1;TKMTS;GEO_LOCATION_TRC;TRIGGER;Simple;Loosely;31002634;60;0;0;0,016666667;0
1;TKMTS;TR_LOG_CO_PRICELINE;TRIGGER;Simple;Loosely;30991305;813;0;0;0,001230012;0
1;TKMTS;TR_LOG_CO_PRICERATE;TRIGGER;Simple;Loosely;30991306;238;0;0;0,004201681;0
1;TKMTS;TR_BU_CO_CONTRACT_CHANGES_DATES_SYNC_PORTFOLIO;TRIGGER;Simple;Loosely;30996926;36;0;0;0,027777778;0
1;TKMTS;ESB_PUBLICATION_CLIENTVISIBILITY_TRC;TRIGGER;Simple;Loosely;31002594;68;0;0;0,014705882;0
1;TKMTS;TR_NBC_PICS_DETAIL_TYPE_TRC;TRIGGER;Simple;Loosely;31002620;78;0;0;0,012820513;0
1;TKMTS;TR_OD_STOCK_NBC_PICS_DETAIL_TRC;TRIGGER;Simple;Loosely;31002624;78;0;0;0,012820513;0
1;TKMTS;TR_AIU_OD_CLIRATEPLANEXC_ISNEEDEDSYNCPORT;TRIGGER;Simple;Loosely;31019333;36;0;0;0,027777778;0
1;TKMTS;TR_CO_VCC_SETTING_TRC;TRIGGER;Simple;Loosely;31024320;76;0;0;0,013157895;0
1;TKMTS;TR_CO_DESCRIPTION_TRC;TRIGGER;Simple;Loosely;31079423;76;0;0;0,013157895;0
1;TKMTS;TR_CO_DESCRIPTIONLNG_TRC;TRIGGER;Simple;Loosely;31079424;76;0;0;0,013157895;0
1;TKMTS;UI_AU_USER_PSWD;TRIGGER;Simple;Tightly;31134644;26;0;1;0,038461538;1
1;TKMTS;AU_USER_PWDHIS_TRC;TRIGGER;Simple;Loosely;31134648;60;0;0;0,016666667;0
1;TKMTS;AU_USER_BLOCKEDHIS_TRC;TRIGGER;Simple;Loosely;31134653;60;0;0;0,016666667;0
1;TKMTS;TR_AIU_AU_USER_STORE_PWD_HISTORY;TRIGGER;Simple;Loosely;31134654;44;0;0;0,022727273;0
1;TKMTS;TR_BIU_CLIENTVISIBILITY_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31134698;40;0;0;0,025;0
1;TKMTS;OD_PRODUCT_PLANNING_TRC;TRIGGER;Simple;Loosely;31124059;68;0;0;0,014705882;0
1;TKMTS;TR_OD_MEDIAPLAN_TRC;TRIGGER;Simple;Loosely;31124063;76;0;0;0,013157895;0
1;TKMTS;FIN_LOCATION_TRC;TRIGGER;Simple;Loosely;31131287;66;0;0;0,015151515;0
1;TKMTS;AU_TOKEN_TRC;TRIGGER;Simple;Loosely;31134586;78;0;0;0,012820513;0
1;TKMTS;TR_BIU_SZSP_STOCKPOINTLOCATION_CHECK_FK;TRIGGER;Simple;Loosely;31163294;42;0;0;0,023809524;0
1;TKMTS;TR_AIU_OD_CLI_ST_CXL_DESTI_ISNEEDEDSYNCPORT;TRIGGER;Simple;Loosely;31141880;38;0;0;0,026315789;0
1;TKMTS;TR_AUD_FIN_FISCALCHARGEVAL_TRC;TRIGGER;Simple;Loosely;31186932;76;0;0;0,013157895;0
1;TKMTS;TR_AUD_FIN_FISCHARGEVAL_AP_TRC;TRIGGER;Simple;Loosely;31186933;76;0;0;0,013157895;0
1;TKMTS;TR_AUD_FISCHARGE_CHARGES_TRC;TRIGGER;Simple;Loosely;31186934;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_BO_BILLING_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31195131;34;0;0;0,029411765;0
1;TKMTS;TR_BIU_OD_STOCK_FILLUP_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31195130;36;0;0;0,027777778;0
1;TKMTS;TR_BU_STOCK_CHANGES_LEADING_TO_SYNC_PORTFOLIO;TRIGGER;Simple;Loosely;31313147;19;0;0;0,052631579;0
1;TKMTS;OD_B2CSTEERING_TRC;TRIGGER;Simple;Loosely;31257906;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_OD_B2CSTEERING_DEFAULTVALUES;TRIGGER;Simple;Loosely;31257907;36;0;0;0,027777778;0
1;TKMTS;OD_B2CSTEERINGLNG_TRC;TRIGGER;Simple;Loosely;31257908;76;0;0;0,013157895;0
1;TKMTS;OD_B2CSTEERING_CODE_TRC;TRIGGER;Simple;Loosely;31257909;76;0;0;0,013157895;0
1;TKMTS;OD_B2CSTEERING_CODELNG_TRC;TRIGGER;Simple;Loosely;31257910;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_OD_B2CSTEERING_CODE_DEFAULTVALUES;TRIGGER;Simple;Loosely;31257911;36;0;0;0,027777778;0
1;TKMTS;OD_B2CSTEERING_DETAIL_TRC;TRIGGER;Simple;Loosely;31257912;76;0;0;0,013157895;0
1;TKMTS;OD_B2CSTEERING_DETAIL_DEFAULTVALUES;TRIGGER;Simple;Loosely;31257913;43;0;0;0,023255814;0
1;TKMTS;OD_B2CSTEERING_DETAIL_CHECK;TRIGGER;Simple;Loosely;31257914;63;0;0;0,015873016;0
1;TKMTS;TR_CO_CLIENTVISIBILITY_NOTE;TRIGGER;Simple;Loosely;31258009;76;0;0;0,013157895;0
1;TKMTS;TR_BIU_GD_TEMPLATETEXT_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31271160;18;0;0;0,055555556;0
1;TKMTS;TR_BIU_BO_HEADER_DEFAULT_GD_STATUSFLOWTYPE;TRIGGER;Simple;Loosely;31289010;34;0;0;0,029411765;0
1;TKMTS;OD_B2CCUSTOMER_TRC;TRIGGER;Simple;Loosely;31289030;38;0;0;0,026315789;0
1;TKMTS;TR_BIU_OD_B2CCUSTOMER_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31289031;29;0;0;0,034482759;0
1;TKMTS;AIU_ENCRYPT_TRG;TRIGGER;Simple;Tightly;31289032;38;0;1;0,026315789;1
1;TKMTS;TR_CO_TURNOVER_TRC;TRIGGER;Simple;Loosely;31326258;38;0;0;0,026315789;0
1;TKMTS;TR_LOG_CO_CO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333357;105;0;0;0,00952381;0
1;TKMTS;CO_CLIENTVCO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333358;43;0;0;0,023255814;0
1;TKMTS;TR_CO_CLIECO_CLIENTVIS_TEMP;TRIGGER;Simple;Tightly;31333359;73;0;1;0,01369863;1
1;TKMTS;TR_AIU_CLICO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333360;16;0;0;0,0625;0
1;TKMTS;TR_AIUD_COCO_CLIENTVIS_TEMP;TRIGGER;Simple;Tightly;31333361;49;0;1;0,020408163;1
1;TKMTS;TR_CAIU_COCO_CLIENTVIS_TEMP;TRIGGER;Medium;Tightly;31333362;93;0;2;0,010752688;1
1;TKMTS;TR_BIU_CLICO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333363;20;0;0;0,05;0
1;TKMTS;TR_BU_CO_CCO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333364;23;0;0;0,043478261;0
1;TKMTS;TR_BIU_CO_CO_CLIENTVIS_TEMP;TRIGGER;Simple;Loosely;31333365;26;0;0;0,038461538;0
1;TKMTS;TR_BIU_BO_INVOICE_PAYMENT_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31337763;21;0;0;0,047619048;0
1;TKMTS;EPA_SETUP_HOST_TRC;TRIGGER;Simple;Loosely;31338542;38;0;0;0,026315789;0
1;TKMTS;EPA_LARGE_CONTRACT_TRC;TRIGGER;Simple;Loosely;31338545;38;0;0;0,026315789;0
1;TKMTS;TR_LOG_EPA_LARGE_CONTRACT;TRIGGER;Simple;Loosely;31340095;45;0;0;0,022222222;0
1;TKMTS;GD_PAYMENTTERM_DETAIL_TRC;TRIGGER;Simple;Loosely;31340535;38;0;0;0,026315789;0
1;TKMTS;GD_PAYMENTTERM_DETAIL_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31340536;26;0;0;0,038461538;0
1;TKMTS;OD_STOCK_OP_DETAIL_TRC;TRIGGER;Simple;Loosely;31345972;38;0;0;0,026315789;0
1;TKMTS;TR_BIU_GD_STOCKEXTRACODE_DEFAULT_GD_CODETYPE;TRIGGER;Simple;Loosely;31345973;17;0;0;0,058823529;0
1;TKMTS;TR_CO_PRICELINEOFFERGROUP_TRC;TRIGGER;Simple;Loosely;31363082;38;0;0;0,026315789;0
1;TKMTS;T_PDQ_BOOKING_P_BOOKING;TYPE;No Actions;Loosely;30327934;1;0;0;1;0
1;TKMTS;VW_STATEMENT_GH_CONTRACTS;VIEW;No Actions;Loosely;30879740;0;1;0;;0
1;MTS_ADMIN;VW_MONITOR_DYN_QUERY_TIMEOUT;VIEW;No Actions;Tightly;28905390;0;0;1;;1
1;TKMTS;VW_CONTRACTUNITS_ALLOWED_ROSH;VIEW;No Actions;Loosely;28590331;0;0;0;;0
1;TKMTS;VW_CONTRACTUNITS_ALL_RO;VIEW;No Actions;Loosely;28862459;0;0;0;;0
1;TKMTS;VW_COUNTRYLNG;VIEW;No Actions;Loosely;3011805;0;0;0;;0
1;TKMTS;VW_PRICECONCEPTSETTING;VIEW;Simple;Loosely;3011806;0;0;0;;0
1;TKMTS;OL_RESORTS_VW;VIEW;No Actions;Loosely;3011807;0;0;0;;0
1;TKMTS;VW_CONTRACTUNITS_ALLOWED;VIEW;No Actions;Loosely;3011808;0;12;0;;0
1;TKMTS;VW_GD_STATUS;VIEW;No Actions;Loosely;3011809;0;0;0;;0
1;TKMTS;VW_OL_AIRPORT;VIEW;No Actions;Loosely;3011810;0;0;0;;0
1;TKMTS;VW_STOCKPORTFOLIO;VIEW;Simple;Loosely;3011811;0;3;0;;0
1;TKMTS;VW_CONTRACTS_PER_DESTINATION;VIEW;No Actions;Loosely;3011812;0;0;0;;0
1;TKMTS;VW_OL_DESTINATIONS;VIEW;No Actions;Loosely;3011813;0;0;0;;0
1;TKMTS;VW_PRICE_DIFFERENCE;VIEW;Simple;Loosely;3011816;0;0;0;;0
1;TKMTS;VW_OL_COUNTRY;VIEW;No Actions;Loosely;3011817;0;0;0;;0
1;TKMTS;VW_BASICSTOCKPORTFOLIO;VIEW;No Actions;Loosely;3011818;0;0;0;;0
1;MTS_ADMIN;V_SESSION_AUDIT;VIEW;No Actions;Loosely;3011882;0;0;0;;0
1;TKMTS;VW_COUNTRY_CONTRACTS;VIEW;No Actions;Loosely;3011883;0;0;0;;0
1;TKMTS;VW_CLIENTVISIBILITY;VIEW;No Actions;Loosely;3011884;0;0;0;;0
1;TKMTS;VW_STOCK;VIEW;No Actions;Loosely;3012124;0;0;0;;0
1;TKMTS;VW_CONTRACT;VIEW;No Actions;Loosely;3012125;0;0;0;;0
1;TKMTS;VW_FLIGHTS_PER_DAY;VIEW;Simple;Loosely;3012133;0;1;0;;0
1;TKMTS;VW_STATEMENT_CXLDISTRIBUTOR;VIEW;Simple;Loosely;25273314;0;1;0;;0
1;TKMTS;VW_STATEMENT_CXLCONTRACT;VIEW;Simple;Tightly;25273315;0;0;1;;1
1;TKMTS;VW_STATEMENT_CLIENTSETTING;VIEW;No Actions;Loosely;25273316;0;0;0;;0
1;TKMTS;VW_STOCK_WITHOUT_PORTFOLIO;VIEW;Simple;Loosely;4889308;0;1;0;;0
1;TKMTS;VW_STOCK_CR;VIEW;No Actions;Loosely;11797353;0;0;0;;0
1;TKMTS;VW_STOCK_TR;VIEW;No Actions;Tightly;11797371;0;0;1;;1
1;TKMTS;VW_CONTRACTUNITS_ALLOWED_RIC;VIEW;No Actions;Loosely;28586353;0;0;0;;0
1;TKMTS;VW_STATEMENT_STOCKEXTRACODELNG;VIEW;No Actions;Loosely;28844755;0;0;0;;0
1;TKMTS;VW_POINTLOCATIONBYSTOCK;VIEW;No Actions;Loosely;16700901;0;0;0;;0
1;TKMTS;VW_CLIENTS;VIEW;No Actions;Tightly;8674010;0;0;5;;1
1;TKMTS;VW_SHARED_UNIT;VIEW;No Actions;Loosely;10196610;0;0;0;;0
1;TKMTS;VW_POINTLOCATIONNAME;VIEW;No Actions;Loosely;17560970;0;0;0;;0
1;TKMTS;VW_SI_BOOKINGS;VIEW;No Actions;Loosely;28428665;0;1;0;;0
1;TKMTS;VW_SI_CONTRACTS;VIEW;Simple;Loosely;28428524;0;1;0;;0
1;TKMTS;VW_REPORT_ROOMPORTFOLIOPRODUCT;VIEW;Simple;Loosely;28590155;0;0;0;;0
1;TKMTS;VW_POINTLOCATION;VIEW;No Actions;Loosely;11797261;0;1;0;;0
1;TKMTS;VW_PORTFOLIO_ONSALE;VIEW;No Actions;Tightly;28593107;0;0;1;;1
1;TKMTS;VW_STATEMENT_ADDRESSES;VIEW;No Actions;Loosely;28593108;0;1;0;;0
1;TKMTS;VW_STATEMENT_BOARDS;VIEW;No Actions;Loosely;28593110;0;0;0;;0
1;TKMTS;VW_STATEMENT_HOTELS;VIEW;Medium;Tightly;28593112;0;1;3;;0,75
1;TKMTS;VW_STATEMENT_MEASURECONCEPTS;VIEW;No Actions;Loosely;28593113;0;0;0;;0
1;TKMTS;VW_STATEMENT_MEASUREUNITS;VIEW;No Actions;Loosely;28593114;0;0;0;;0
1;TKMTS;VW_STATEMENT_NOTESSTOCK;VIEW;No Actions;Loosely;28593115;0;0;0;;0
1;TKMTS;VW_STATEMENT_PICTURES;VIEW;No Actions;Loosely;28593116;0;0;0;;0
1;TKMTS;VW_STATEMENT_PROPERTYCODES;VIEW;No Actions;Loosely;28593117;0;0;0;;0
1;TKMTS;VW_STATEMENT_PROPERTYLISTS;VIEW;No Actions;Loosely;28593118;0;0;0;;0
1;TKMTS;VW_STATEMENT_SERVICETYPES;VIEW;No Actions;Loosely;28593121;0;0;0;;0
1;TKMTS;VW_STATEMENT_STOCKSERVICES;VIEW;Simple;Loosely;28593122;0;1;0;;0
1;TKMTS;VW_STATEMENT_STOCKSERVICES_CI;VIEW;Simple;Loosely;28593123;0;1;0;;0
1;TKMTS;VW_NBC_STOCK;VIEW;Simple;Loosely;23009413;0;0;0;;0
1;TKMTS;VW_TMP_NBC_HOTELSEARCH;VIEW;Simple;Loosely;28209593;0;0;0;;0
1;TKMTS;VW_REPORT_CONTRACT_CXL;VIEW;Simple;Loosely;28551892;0;0;0;;0
1;TKMTS;VW_BI_CLIENTPORTFOLIO_V2;VIEW;Simple;Tightly;28824835;0;1;3;;0,75
1;TKMTS;VW_FLIGHTS_PER_DAY2;VIEW;Simple;Loosely;28830919;0;0;0;;0
1;MTS_ADMIN;VW_MONITOR_DYN_QUERY_8_DAYS;VIEW;No Actions;Loosely;28905212;0;3;0;;0
1;MTS_ADMIN;VW_MONITOR_DYN_QUERY_TODAY;VIEW;No Actions;Tightly;28905213;0;0;1;;1
1;MTS_ADMIN;VW_MONITOR_DYN_QUERY_YESTERDAY;VIEW;No Actions;Tightly;28905214;0;0;1;;1
1;MTS_ADMIN;VW_MONITOR_DYN_QUERY_30_DAYS;VIEW;Simple;Loosely;29296532;0;0;0;;0
1;TKMTS;VW_STATEMENT_SERVICECODES;VIEW;No Actions;Loosely;29084233;0;0;0;;0
1;TKMTS;VW_CONTRACTUNITS_ALLOWED_YIELD;VIEW;Simple;Loosely;29119112;0;0;0;;0
1;TKMTS;VW_CONTRACTUNITS_TEST_MIKI;VIEW;Simple;Loosely;30081103;0;0;0;;0
1;TKMTS;VW_STATEMENT_CLIENTS;VIEW;Simple;Loosely;30069047;0;1;0;;0
1;TKMTS;VW_CONTRACTUNITS_ALLOWED_ALL;VIEW;No Actions;Loosely;30553593;0;1;0;;0
1;TKMTS;VW_TR_CONVERSION_CODES;VIEW;No Actions;Loosely;31004256;0;0;0;;0
1;TKMTS;VW_CONTRACTUNITS_ALLOWED_XX;VIEW;No Actions;Loosely;31186922;0;1;0;;0
